"","subj","block","type","session","item","alpha"
"608",64096,"vocab3",1,3,64,0.2996
"609",64096,"vocab3",1,3,65,0.3156
"610",64096,"vocab3",1,3,66,0.2996
"611",64096,"vocab3",1,3,67,0.2008
"612",64096,"vocab3",1,3,68,0.3492
"613",64096,"vocab3",1,3,69,0.4574
"614",64096,"vocab3",1,3,70,0.3121
"615",64096,"vocab3",1,3,71,0.398
"616",64096,"vocab3",1,3,72,0.225
"617",64096,"vocab3",1,3,73,0.377
"618",64096,"vocab3",1,3,74,0.3734
"619",64096,"vocab3",1,3,75,0.2016
"620",64096,"flags",2,1,1,0.2582
"621",64096,"flags",2,1,2,0.1699
"622",64096,"flags",2,1,3,0.2133
"623",64096,"flags",2,1,4,0.4574
"624",64096,"flags",2,1,5,0.4613
"625",64096,"flags",2,1,6,0.2035
"626",64096,"flags",2,1,7,0.1512
"627",64096,"flags",2,1,8,0.1512
"628",64096,"flags",2,1,9,0.4871
"629",64096,"flags",2,1,10,0.1512
"630",64096,"flags",2,1,11,0.3156
"631",64096,"flags",2,1,12,0.1512
"632",64096,"flags",2,1,13,0.1512
"633",64096,"flags",2,1,14,0.2242
"634",64096,"flags",2,1,15,0.2012
"635",64096,"flags",2,1,16,0.4172
"636",64096,"flags",2,1,17,0.2008
"637",64096,"flags",2,1,18,0.1512
"638",64096,"flags",2,1,19,0.1512
"639",64096,"flags",2,1,20,0.1988
"640",64096,"flags",2,1,21,0.2141
"641",64096,"flags",2,1,22,0.182
"642",64096,"flags",2,1,23,0.1512
"643",64096,"flags",2,1,24,0.1512
"644",64096,"flags",2,1,25,0.1629
"645",64096,"maps",3,2,1,0.316
"646",64096,"maps",3,2,3,0.2863
"647",64096,"maps",3,2,4,0.2707
"648",64096,"maps",3,2,5,0.3
"649",64096,"maps",3,2,6,0.2008
"650",64096,"maps",3,2,7,0.4574
"651",64096,"maps",3,2,8,0.3934
"652",64096,"maps",3,2,9,0.5195
"653",64096,"maps",3,2,10,0.277
"654",64096,"maps",3,2,11,0.2152
"655",64096,"maps",3,2,12,0.2504
"656",64096,"maps",3,2,13,0.3242
"657",64096,"maps",3,2,14,0.3242
"658",64096,"maps",3,2,15,0.3145
"659",64096,"maps",3,2,16,0.2625
"660",64096,"maps",3,2,17,0.3988
"661",64096,"maps",3,2,18,0.2996
"662",64096,"maps",3,2,19,0.3434
"663",64096,"maps",3,2,20,0.3898
"664",64096,"maps",3,2,21,0.4098
"665",64096,"maps",3,2,22,0.2887
"666",64096,"maps",3,2,23,0.2504
"667",64096,"maps",3,2,24,0.225
"668",64096,"maps",3,2,25,0.2504
"669",64096,"biopsych",4,3,1,0.2008
"670",64096,"biopsych",4,3,2,0.2996
"671",64096,"biopsych",4,3,3,0.2008
"672",64096,"biopsych",4,3,4,0.2008
"673",64096,"biopsych",4,3,5,0.4652
"674",64096,"biopsych",4,3,6,0.2012
"675",64096,"biopsych",4,3,7,0.3328
"676",64096,"biopsych",4,3,8,0.2379
"677",64096,"biopsych",4,3,9,0.332
"678",64096,"biopsych",4,3,10,0.3434
"679",64096,"biopsych",4,3,11,0.3199
"680",64096,"biopsych",4,3,12,0.2504
"681",64096,"biopsych",4,3,13,0.2129
"682",64096,"biopsych",4,3,14,0.25
"683",64096,"biopsych",4,3,15,0.2465
"684",64096,"biopsych",4,3,16,0.5492
"685",64096,"biopsych",4,3,17,0.2188
"686",64096,"biopsych",4,3,18,0.3
"687",64096,"biopsych",4,3,19,0.2008
"688",64096,"biopsych",4,3,20,0.2008
"689",64096,"biopsych",4,3,21,0.2008
"690",64096,"biopsych",4,3,22,0.257
"691",64096,"biopsych",4,3,23,0.2797
"692",64096,"biopsych",4,3,24,0.2008
"693",64096,"biopsych",4,3,25,0.2008
"694",64189,"vocab1",1,1,1,0.2008
"695",64189,"vocab1",1,1,2,0.2008
"696",64189,"vocab1",1,1,3,0.2348
"697",64189,"vocab1",1,1,4,0.3684
"698",64189,"vocab1",1,1,5,0.202
"699",64189,"vocab1",1,1,6,0.1512
"700",64189,"vocab1",1,1,7,0.2004
"701",64189,"vocab1",1,1,8,0.2012
"702",64189,"vocab1",1,1,9,0.2438
"703",64189,"vocab1",1,1,10,0.2781
"704",64189,"vocab1",1,1,11,0.1512
"705",64189,"vocab1",1,1,12,0.2008
"706",64189,"vocab1",1,1,13,0.2695
"707",64189,"vocab1",1,1,14,0.3707
"708",64189,"vocab1",1,1,15,0.2012
"709",64189,"vocab1",1,1,16,0.1711
"710",64189,"vocab1",1,1,17,0.302
"711",64189,"vocab1",1,1,18,0.2582
"712",64189,"vocab1",1,1,19,0.2563
"713",64189,"vocab1",1,1,20,0.202
"714",64189,"vocab1",1,1,21,0.2668
"715",64189,"vocab1",1,1,22,0.1629
"716",64189,"vocab1",1,1,23,0.2012
"717",64189,"vocab1",1,1,24,0.2879
"718",64189,"vocab1",1,1,25,0.2008
"719",64189,"vocab2",1,2,26,0.2422
"720",64189,"vocab2",1,2,27,0.2008
"721",64189,"vocab2",1,2,28,0.2633
"722",64189,"vocab2",1,2,29,0.2008
"723",64189,"vocab2",1,2,30,0.2648
"724",64189,"vocab2",1,2,31,0.3223
"725",64189,"vocab2",1,2,32,0.423
"726",64189,"vocab2",1,2,33,0.2441
"727",64189,"vocab2",1,2,34,0.1754
"728",64189,"vocab2",1,2,35,0.3352
"729",64189,"vocab2",1,2,36,0.3824
"730",64189,"vocab2",1,2,37,0.1824
"731",64189,"vocab2",1,2,38,0.3191
"732",64189,"vocab2",1,2,39,0.2598
"733",64189,"vocab2",1,2,40,0.1754
"734",64189,"vocab2",1,2,41,0.3387
"735",64189,"vocab2",1,2,42,0.2336
"736",64189,"vocab2",1,2,43,0.3
"737",64189,"vocab2",1,2,44,0.2008
"738",64189,"vocab2",1,2,45,0.1629
"739",64189,"vocab2",1,2,46,0.4141
"740",64189,"vocab2",1,2,47,0.2266
"741",64189,"vocab2",1,2,48,0.2012
"742",64189,"vocab2",1,2,49,0.2508
"743",64189,"vocab2",1,2,50,0.1863
"744",64189,"vocab3",1,3,51,0.4488
"745",64189,"vocab3",1,3,52,0.1941
"746",64189,"vocab3",1,3,53,0.2559
"747",64189,"vocab3",1,3,54,0.1512
"748",64189,"vocab3",1,3,55,0.2871
"749",64189,"vocab3",1,3,56,0.3727
"750",64189,"vocab3",1,3,57,0.1934
"751",64189,"vocab3",1,3,58,0.1734
"752",64189,"vocab3",1,3,59,0.2012
"753",64189,"vocab3",1,3,60,0.225
"754",64189,"vocab3",1,3,61,0.1512
"755",64189,"vocab3",1,3,62,0.2629
"756",64189,"vocab3",1,3,63,0.1863
"757",64189,"vocab3",1,3,64,0.7594
"758",64189,"vocab3",1,3,65,0.1852
"759",64189,"vocab3",1,3,66,0.2004
"760",64189,"vocab3",1,3,67,0.1512
"761",64189,"vocab3",1,3,68,0.2313
"762",64189,"vocab3",1,3,69,0.3754
"763",64189,"vocab3",1,3,70,0.2012
"764",64189,"vocab3",1,3,71,0.2844
"765",64189,"vocab3",1,3,72,0.2563
"766",64189,"vocab3",1,3,73,0.173
"767",64189,"vocab3",1,3,74,0.241
"768",64189,"vocab3",1,3,75,0.2012
"769",64189,"flags",2,1,1,0.225
"770",64189,"flags",2,1,2,0.3
"771",64189,"flags",2,1,3,0.2508
"772",64189,"flags",2,1,4,0.3902
"773",64189,"flags",2,1,5,0.2008
"774",64189,"flags",2,1,6,0.2008
"775",64189,"flags",2,1,7,0.2727
"776",64189,"flags",2,1,8,0.2008
"777",64189,"flags",2,1,9,0.2008
"778",64189,"flags",2,1,10,0.2012
"779",64189,"flags",2,1,11,0.2457
"780",64189,"flags",2,1,12,0.2008
"781",64189,"flags",2,1,13,0.2008
"782",64189,"flags",2,1,14,0.2508
"783",64189,"flags",2,1,15,0.2508
"784",64189,"flags",2,1,16,0.2969
"785",64189,"flags",2,1,17,0.2008
"786",64189,"flags",2,1,18,0.2008
"787",64189,"flags",2,1,19,0.3488
"788",64189,"flags",2,1,20,0.2625
"789",64189,"flags",2,1,21,0.3668
"790",64189,"flags",2,1,22,0.3383
"791",64189,"flags",2,1,23,0.2504
"792",64189,"flags",2,1,24,0.3324
"793",64189,"flags",2,1,25,0.273
"794",64189,"maps",3,2,1,0.2008
"795",64189,"maps",3,2,2,0.2508
"796",64189,"maps",3,2,3,0.293
"797",64189,"maps",3,2,4,0.2008
"798",64189,"maps",3,2,5,0.2262
"799",64189,"maps",3,2,6,0.2008
"800",64189,"maps",3,2,7,0.2773
"801",64189,"maps",3,2,8,0.334
"802",64189,"maps",3,2,9,0.4648
"803",64189,"maps",3,2,10,0.332
"804",64189,"maps",3,2,11,0.3098
"805",64189,"maps",3,2,12,0.2684
"806",64189,"maps",3,2,13,0.298
"807",64189,"maps",3,2,14,0.3148
"808",64189,"maps",3,2,15,0.2309
"809",64189,"maps",3,2,16,0.3402
"810",64189,"maps",3,2,17,0.3219
"811",64189,"maps",3,2,18,0.3
"812",64189,"maps",3,2,19,0.3703
"813",64189,"maps",3,2,20,0.2664
"814",64189,"maps",3,2,21,0.3484
"815",64189,"maps",3,2,22,0.2008
"816",64189,"maps",3,2,23,0.2184
"817",64189,"maps",3,2,24,0.3023
"818",64189,"maps",3,2,25,0.3594
"819",64189,"biopsych",4,3,1,0.3
"820",64189,"biopsych",4,3,3,0.2512
"821",64189,"biopsych",4,3,4,0.2504
"822",64189,"biopsych",4,3,5,0.3816
"823",64189,"biopsych",4,3,6,0.3703
"824",64189,"biopsych",4,3,7,0.3918
"825",64189,"biopsych",4,3,8,0.2188
"826",64189,"biopsych",4,3,9,0.3316
"827",64189,"biopsych",4,3,10,0.2125
"828",64189,"biopsych",4,3,11,0.3234
"829",64189,"biopsych",4,3,12,0.375
"830",64189,"biopsych",4,3,13,0.207
"831",64189,"biopsych",4,3,14,0.2008
"832",64189,"biopsych",4,3,15,0.2504
"833",64189,"biopsych",4,3,16,0.4184
"834",64189,"biopsych",4,3,17,0.2504
"835",64189,"biopsych",4,3,18,0.518
"836",64189,"biopsych",4,3,20,0.2809
"837",64189,"biopsych",4,3,21,0.3047
"838",64189,"biopsych",4,3,22,0.3355
"839",64189,"biopsych",4,3,23,0.2504
"840",64189,"biopsych",4,3,25,0.3426
"841",64192,"vocab1",1,1,1,0.209
"842",64192,"vocab1",1,1,2,0.1582
"843",64192,"vocab1",1,1,3,0.1988
"844",64192,"vocab1",1,1,4,0.1512
"845",64192,"vocab1",1,1,5,0.3309
"846",64192,"vocab1",1,1,6,0.2133
"847",64192,"vocab1",1,1,7,0.1289
"848",64192,"vocab1",1,1,8,0.3176
"849",64192,"vocab1",1,1,9,0.3926
"850",64192,"vocab1",1,1,10,0.2309
"851",64192,"vocab1",1,1,11,0.1512
"852",64192,"vocab1",1,1,12,0.5352
"853",64192,"vocab1",1,1,13,0.2352
"854",64192,"vocab1",1,1,14,0.2043
"855",64192,"vocab1",1,1,15,0.1754
"856",64192,"vocab1",1,1,16,0.3758
"857",64192,"vocab1",1,1,17,0.2484
"858",64192,"vocab1",1,1,18,0.2059
"859",64192,"vocab1",1,1,19,0.1512
"860",64192,"vocab1",1,1,20,0.1672
"861",64192,"vocab1",1,1,21,0.2875
"862",64192,"vocab1",1,1,22,0.4574
"863",64192,"vocab1",1,1,23,0.1512
"864",64192,"vocab1",1,1,24,0.3121
"865",64192,"vocab1",1,1,25,0.1512
"866",64192,"vocab2",1,2,26,0.5688
"867",64192,"vocab2",1,2,27,0.1375
"868",64192,"vocab2",1,2,28,0.2285
"869",64192,"vocab2",1,2,29,0.1375
"870",64192,"vocab2",1,2,30,0.1945
"871",64192,"vocab2",1,2,31,0.1512
"872",64192,"vocab2",1,2,32,0.2785
"873",64192,"vocab2",1,2,33,0.2191
"874",64192,"vocab2",1,2,34,0.1516
"875",64192,"vocab2",1,2,35,0.1754
"876",64192,"vocab2",1,2,36,0.4348
"877",64192,"vocab2",1,2,37,0.1512
"878",64192,"vocab2",1,2,38,0.4785
"879",64192,"vocab2",1,2,39,0.323
"880",64192,"vocab2",1,2,40,0.1512
"881",64192,"vocab2",1,2,41,0.1629
"882",64192,"vocab2",1,2,42,0.1848
"883",64192,"vocab2",1,2,43,0.1512
"884",64192,"vocab2",1,2,44,0.2246
"885",64192,"vocab2",1,2,45,0.1754
"886",64192,"vocab2",1,2,46,0.2844
"887",64192,"vocab2",1,2,47,0.1512
"888",64192,"vocab2",1,2,48,0.2055
"889",64192,"vocab2",1,2,49,0.1754
"890",64192,"vocab2",1,2,50,0.3555
"891",64192,"vocab3",1,3,51,0.25
"892",64192,"vocab3",1,3,52,0.2617
"893",64192,"vocab3",1,3,53,0.2613
"894",64192,"vocab3",1,3,54,0.1512
"895",64192,"vocab3",1,3,55,0.1512
"896",64192,"vocab3",1,3,56,0.3957
"897",64192,"vocab3",1,3,57,0.293
"898",64192,"vocab3",1,3,58,0.1582
"899",64192,"vocab3",1,3,59,0.1512
"900",64192,"vocab3",1,3,60,0.3066
"901",64192,"vocab3",1,3,61,0.1512
"902",64192,"vocab3",1,3,62,0.2641
"903",64192,"vocab3",1,3,63,0.1617
"904",64192,"vocab3",1,3,64,0.5234
"905",64192,"vocab3",1,3,65,0.3062
"906",64192,"vocab3",1,3,66,0.1516
"907",64192,"vocab3",1,3,67,0.3168
"908",64192,"vocab3",1,3,68,0.3043
"909",64192,"vocab3",1,3,69,0.3316
"910",64192,"vocab3",1,3,70,0.1512
"911",64192,"vocab3",1,3,71,0.1574
"912",64192,"vocab3",1,3,72,0.2012
"913",64192,"vocab3",1,3,73,0.1512
"914",64192,"vocab3",1,3,74,0.3188
"915",64192,"vocab3",1,3,75,0.2492
"916",64192,"flags",2,1,1,0.1512
"917",64192,"flags",2,1,2,0.1512
"918",64192,"flags",2,1,3,0.2746
"919",64192,"flags",2,1,4,0.2855
"920",64192,"flags",2,1,5,0.257
"921",64192,"flags",2,1,6,0.177
"922",64192,"flags",2,1,7,0.1984
"923",64192,"flags",2,1,8,0.1949
"924",64192,"flags",2,1,9,0.2828
"925",64192,"flags",2,1,10,0.1512
"926",64192,"flags",2,1,11,0.4559
"927",64192,"flags",2,1,12,0.1512
"928",64192,"flags",2,1,13,0.477
"929",64192,"flags",2,1,14,0.2699
"930",64192,"flags",2,1,15,0.2492
"931",64192,"flags",2,1,16,0.3242
"932",64192,"flags",2,1,17,0.1512
"933",64192,"flags",2,1,18,0.1863
"934",64192,"flags",2,1,19,0.1512
"935",64192,"flags",2,1,20,0.3961
"936",64192,"flags",2,1,21,0.273
"937",64192,"flags",2,1,22,0.2086
"938",64192,"flags",2,1,23,0.2566
"939",64192,"flags",2,1,24,0.2094
"940",64192,"flags",2,1,25,0.2008
"941",64192,"maps",3,2,1,0.3277
"942",64192,"maps",3,2,2,0.2008
"943",64192,"maps",3,2,3,0.4398
"944",64192,"maps",3,2,4,0.2168
"945",64192,"maps",3,2,5,0.2066
"946",64192,"maps",3,2,6,0.2211
"947",64192,"maps",3,2,7,0.3918
"948",64192,"maps",3,2,8,0.243
"949",64192,"maps",3,2,9,0.3535
"950",64192,"maps",3,2,10,0.2207
"951",64192,"maps",3,2,11,0.2008
"952",64192,"maps",3,2,12,0.184
"953",64192,"maps",3,2,13,0.3629
"954",64192,"maps",3,2,14,0.2594
"955",64192,"maps",3,2,15,0.2367
"956",64192,"maps",3,2,16,0.2441
"957",64192,"maps",3,2,17,0.2816
"958",64192,"maps",3,2,18,0.2758
"959",64192,"maps",3,2,19,0.2992
"960",64192,"maps",3,2,20,0.3312
"961",64192,"maps",3,2,21,0.4816
"962",64192,"maps",3,2,22,0.343
"963",64192,"maps",3,2,23,0.3176
"964",64192,"maps",3,2,24,0.2273
"965",64192,"maps",3,2,25,0.3465
"966",64192,"biopsych",4,3,1,0.2602
"967",64192,"biopsych",4,3,2,0.3113
"968",64192,"biopsych",4,3,3,0.1512
"969",64192,"biopsych",4,3,4,0.2488
"970",64192,"biopsych",4,3,5,0.3043
"971",64192,"biopsych",4,3,6,0.409
"972",64192,"biopsych",4,3,7,0.1512
"973",64192,"biopsych",4,3,8,0.2254
"974",64192,"biopsych",4,3,9,0.3797
"975",64192,"biopsych",4,3,10,0.2012
"976",64192,"biopsych",4,3,11,0.2254
"977",64192,"biopsych",4,3,12,0.2836
"978",64192,"biopsych",4,3,13,0.1926
"979",64192,"biopsych",4,3,14,0.1512
"980",64192,"biopsych",4,3,15,0.1695
"981",64192,"biopsych",4,3,16,0.323
"982",64192,"biopsych",4,3,17,0.1512
"983",64192,"biopsych",4,3,18,0.332
"984",64192,"biopsych",4,3,19,0.2008
"985",64192,"biopsych",4,3,20,0.1512
"986",64192,"biopsych",4,3,21,0.2008
"987",64192,"biopsych",4,3,22,0.2293
"988",64192,"biopsych",4,3,23,0.2742
"989",64192,"biopsych",4,3,24,0.1602
"990",64192,"biopsych",4,3,25,0.2008
"991",64195,"vocab1",1,1,1,0.3223
"992",64195,"vocab1",1,1,2,0.1758
"993",64195,"vocab1",1,1,3,0.2008
"994",64195,"vocab1",1,1,4,0.25
"995",64195,"vocab1",1,1,5,0.6266
"996",64195,"vocab1",1,1,6,0.2664
"997",64195,"vocab1",1,1,7,0.2008
"998",64195,"vocab1",1,1,8,0.1512
"999",64195,"vocab1",1,1,9,0.3199
"1000",64195,"vocab1",1,1,10,0.3805
"1001",64195,"vocab1",1,1,11,0.2008
"1002",64195,"vocab1",1,1,12,0.3496
"1003",64195,"vocab1",1,1,13,0.2715
"1004",64195,"vocab1",1,1,14,0.4012
"1005",64195,"vocab1",1,1,15,0.2004
"1006",64195,"vocab1",1,1,16,0.4113
"1007",64195,"vocab1",1,1,17,0.3012
"1008",64195,"vocab1",1,1,18,0.1512
"1009",64195,"vocab1",1,1,19,0.2988
"1010",64195,"vocab1",1,1,20,0.1992
"1011",64195,"vocab1",1,1,21,0.2418
"1012",64195,"vocab1",1,1,22,0.2555
"1013",64195,"vocab1",1,1,23,0.3
"1014",64195,"vocab1",1,1,24,0.2008
"1015",64195,"vocab1",1,1,25,0.1754
"1016",64195,"vocab2",1,2,26,0.3516
"1017",64195,"vocab2",1,2,27,0.2738
"1018",64195,"vocab2",1,2,28,0.1512
"1019",64195,"vocab2",1,2,29,0.1512
"1020",64195,"vocab2",1,2,30,0.2355
"1021",64195,"vocab2",1,2,31,0.2617
"1022",64195,"vocab2",1,2,32,0.2574
"1023",64195,"vocab2",1,2,33,0.2434
"1024",64195,"vocab2",1,2,34,0.1516
"1025",64195,"vocab2",1,2,35,0.1754
"1026",64195,"vocab2",1,2,36,0.5234
"1027",64195,"vocab2",1,2,37,0.1512
"1028",64195,"vocab2",1,2,38,0.1512
"1029",64195,"vocab2",1,2,39,0.3805
"1030",64195,"vocab2",1,2,40,0.2242
"1031",64195,"vocab2",1,2,41,0.3043
"1032",64195,"vocab2",1,2,42,0.2012
"1033",64195,"vocab2",1,2,43,0.1879
"1034",64195,"vocab2",1,2,44,0.2738
"1035",64195,"vocab2",1,2,45,0.2992
"1036",64195,"vocab2",1,2,46,0.1977
"1037",64195,"vocab2",1,2,47,0.273
"1038",64195,"vocab2",1,2,48,0.2813
"1039",64195,"vocab2",1,2,49,0.1258
"1040",64195,"vocab2",1,2,50,0.3758
"1041",64195,"vocab3",1,3,51,0.434
"1042",64195,"vocab3",1,3,52,0.4105
"1043",64195,"vocab3",1,3,53,0.2934
"1044",64195,"vocab3",1,3,54,0.2008
"1045",64195,"vocab3",1,3,55,0.268
"1046",64195,"vocab3",1,3,56,0.5023
"1047",64195,"vocab3",1,3,57,0.2098
"1048",64195,"vocab3",1,3,58,0.2852
"1049",64195,"vocab3",1,3,59,0.1512
"1050",64195,"vocab3",1,3,60,0.2008
"1051",64195,"vocab3",1,3,61,0.2008
"1052",64195,"vocab3",1,3,62,0.227
"1053",64195,"vocab3",1,3,63,0.2125
"1054",64195,"vocab3",1,3,64,0.1816
"1055",64195,"vocab3",1,3,65,0.418
"1056",64195,"vocab3",1,3,66,0.7016
"1057",64195,"vocab3",1,3,67,0.25
"1058",64195,"vocab3",1,3,68,0.1629
"1059",64195,"vocab3",1,3,69,0.2898
"1060",64195,"vocab3",1,3,70,0.202
"1061",64195,"vocab3",1,3,71,0.348
"1062",64195,"vocab3",1,3,72,0.3
"1063",64195,"vocab3",1,3,73,0.1512
"1064",64195,"vocab3",1,3,74,0.2992
"1065",64195,"vocab3",1,3,75,0.1512
"1066",64195,"flags",2,1,1,0.3234
"1067",64195,"flags",2,1,2,0.2129
"1068",64195,"flags",2,1,3,0.3957
"1069",64195,"flags",2,1,4,0.3379
"1070",64195,"flags",2,1,5,0.3352
"1071",64195,"flags",2,1,6,0.2008
"1072",64195,"flags",2,1,7,0.2594
"1073",64195,"flags",2,1,8,0.25
"1074",64195,"flags",2,1,9,0.3422
"1075",64195,"flags",2,1,10,0.2504
"1076",64195,"flags",2,1,11,0.298
"1077",64195,"flags",2,1,12,0.2008
"1078",64195,"flags",2,1,13,0.2746
"1079",64195,"flags",2,1,14,0.318
"1080",64195,"flags",2,1,15,0.3086
"1081",64195,"flags",2,1,16,0.3258
"1082",64195,"flags",2,1,17,0.3086
"1083",64195,"flags",2,1,18,0.2223
"1084",64195,"flags",2,1,19,0.3234
"1085",64195,"flags",2,1,20,0.3539
"1086",64195,"flags",2,1,21,0.5715
"1087",64195,"flags",2,1,22,0.3332
"1088",64195,"flags",2,1,23,0.3684
"1089",64195,"flags",2,1,24,0.275
"1090",64195,"flags",2,1,25,0.3496
"1091",64195,"maps",3,2,1,0.3785
"1092",64195,"maps",3,2,2,0.2777
"1093",64195,"maps",3,2,3,0.3027
"1094",64195,"maps",3,2,4,0.2504
"1095",64195,"maps",3,2,5,0.4551
"1096",64195,"maps",3,2,6,0.2676
"1097",64195,"maps",3,2,7,0.3418
"1098",64195,"maps",3,2,8,0.4246
"1099",64195,"maps",3,2,9,0.3992
"1100",64195,"maps",3,2,10,0.3625
"1101",64195,"maps",3,2,11,0.3848
"1102",64195,"maps",3,2,12,0.2867
"1103",64195,"maps",3,2,13,0.3535
"1104",64195,"maps",3,2,14,0.2676
"1105",64195,"maps",3,2,15,0.2063
"1106",64195,"maps",3,2,16,0.2996
"1107",64195,"maps",3,2,17,0.225
"1108",64195,"maps",3,2,18,0.357
"1109",64195,"maps",3,2,19,0.316
"1110",64195,"maps",3,2,20,0.4062
"1111",64195,"maps",3,2,21,0.4281
"1112",64195,"maps",3,2,22,0.3023
"1113",64195,"maps",3,2,23,0.402
"1114",64195,"maps",3,2,24,0.3191
"1115",64195,"maps",3,2,25,0.3516
"1116",64195,"biopsych",4,3,1,0.2531
"1117",64195,"biopsych",4,3,2,0.2012
"1118",64195,"biopsych",4,3,3,0.2008
"1119",64195,"biopsych",4,3,4,0.2504
"1120",64195,"biopsych",4,3,5,0.4008
"1121",64195,"biopsych",4,3,6,0.3141
"1122",64195,"biopsych",4,3,7,0.1941
"1123",64195,"biopsych",4,3,8,0.1512
"1124",64195,"biopsych",4,3,9,0.2516
"1125",64195,"biopsych",4,3,10,0.3
"1126",64195,"biopsych",4,3,11,0.2906
"1127",64195,"biopsych",4,3,12,0.3109
"1128",64195,"biopsych",4,3,13,0.2504
"1129",64195,"biopsych",4,3,14,0.2008
"1130",64195,"biopsych",4,3,15,0.2035
"1131",64195,"biopsych",4,3,16,0.3426
"1132",64195,"biopsych",4,3,17,0.1512
"1133",64195,"biopsych",4,3,18,0.3918
"1134",64195,"biopsych",4,3,19,0.1629
"1135",64195,"biopsych",4,3,20,0.1512
"1136",64195,"biopsych",4,3,21,0.2094
"1137",64195,"biopsych",4,3,22,0.4086
"1138",64195,"biopsych",4,3,23,0.1512
"1139",64195,"biopsych",4,3,24,0.3008
"1140",64195,"biopsych",4,3,25,0.2828
"1141",64198,"vocab1",1,1,1,0.3367
"1142",64198,"vocab1",1,1,2,0.2008
"1143",64198,"vocab1",1,1,3,0.2379
"1144",64198,"vocab1",1,1,5,0.3297
"1145",64198,"vocab1",1,1,6,0.2504
"1146",64198,"vocab1",1,1,7,0.2504
"1147",64198,"vocab1",1,1,8,0.2508
"1148",64198,"vocab1",1,1,9,0.6059
"1149",64198,"vocab1",1,1,10,0.2508
"1150",64198,"vocab1",1,1,11,0.2008
"1151",64198,"vocab1",1,1,12,0.2996
"1152",64198,"vocab1",1,1,13,0.2508
"1153",64198,"vocab1",1,1,15,0.2504
"1154",64198,"vocab1",1,1,18,0.4426
"1155",64198,"vocab1",1,1,19,0.2379
"1156",64198,"vocab1",1,1,20,0.2375
"1157",64198,"vocab1",1,1,21,0.323
"1158",64198,"vocab1",1,1,22,0.3184
"1159",64198,"vocab1",1,1,23,0.3203
"1160",64198,"vocab1",1,1,24,0.4117
"1161",64198,"vocab1",1,1,25,0.3211
"1162",64198,"vocab2",1,2,26,0.4215
"1163",64198,"vocab2",1,2,27,0.1598
"1164",64198,"vocab2",1,2,28,0.3797
"1165",64198,"vocab2",1,2,29,0.1629
"1166",64198,"vocab2",1,2,30,0.2781
"1167",64198,"vocab2",1,2,31,0.3719
"1168",64198,"vocab2",1,2,32,0.3691
"1169",64198,"vocab2",1,2,33,0.2688
"1170",64198,"vocab2",1,2,34,0.1512
"1171",64198,"vocab2",1,2,35,0.3383
"1172",64198,"vocab2",1,2,36,0.2516
"1173",64198,"vocab2",1,2,37,0.1512
"1174",64198,"vocab2",1,2,38,0.1914
"1175",64198,"vocab2",1,2,39,0.2559
"1176",64198,"vocab2",1,2,40,0.2633
"1177",64198,"vocab2",1,2,41,0.3359
"1178",64198,"vocab2",1,2,42,0.1512
"1179",64198,"vocab2",1,2,43,0.2746
"1180",64198,"vocab2",1,2,44,0.1758
"1181",64198,"vocab2",1,2,45,0.1512
"1182",64198,"vocab2",1,2,46,0.507
"1183",64198,"vocab2",1,2,47,0.2953
"1184",64198,"vocab2",1,2,48,0.1879
"1185",64198,"vocab2",1,2,49,0.1512
"1186",64198,"vocab2",1,2,50,0.2613
"1187",64198,"vocab3",1,3,51,0.3676
"1188",64198,"vocab3",1,3,52,0.2676
"1189",64198,"vocab3",1,3,53,0.5809
"1190",64198,"vocab3",1,3,54,0.1512
"1191",64198,"vocab3",1,3,55,0.2746
"1192",64198,"vocab3",1,3,56,0.3352
"1193",64198,"vocab3",1,3,57,0.1922
"1194",64198,"vocab3",1,3,58,0.1535
"1195",64198,"vocab3",1,3,59,0.1535
"1196",64198,"vocab3",1,3,60,0.2078
"1197",64198,"vocab3",1,3,61,0.1512
"1198",64198,"vocab3",1,3,62,0.4141
"1199",64198,"vocab3",1,3,63,0.1883
"1200",64198,"vocab3",1,3,64,0.5418
"1201",64198,"vocab3",1,3,65,0.2988
"1202",64198,"vocab3",1,3,66,0.2379
"1203",64198,"vocab3",1,3,67,0.1512
"1204",64198,"vocab3",1,3,68,0.1512
"1205",64198,"vocab3",1,3,69,0.3758
"1206",64198,"vocab3",1,3,70,0.3102
"1207",64198,"vocab3",1,3,71,0.2063
"1208",64198,"vocab3",1,3,72,0.2723
"1209",64198,"vocab3",1,3,73,0.2668
"1210",64198,"vocab3",1,3,74,0.2633
"1211",64198,"vocab3",1,3,75,0.1512
"1212",64198,"flags",2,1,1,0.207
"1213",64198,"flags",2,1,2,0.25
"1214",64198,"flags",2,1,3,0.2688
"1215",64198,"flags",2,1,4,0.3828
"1216",64198,"flags",2,1,5,0.2008
"1217",64198,"flags",2,1,6,0.2008
"1218",64198,"flags",2,1,7,0.2008
"1219",64198,"flags",2,1,8,0.2008
"1220",64198,"flags",2,1,9,0.3645
"1221",64198,"flags",2,1,10,0.2129
"1222",64198,"flags",2,1,11,0.282
"1223",64198,"flags",2,1,12,0.2008
"1224",64198,"flags",2,1,13,0.2723
"1225",64198,"flags",2,1,14,0.3492
"1226",64198,"flags",2,1,15,0.2504
